application_id,month_offset,total_credits,total_debits,min_eod_balance,emi_bounces,cheque_bounces,salary_credit_present
APP-000098,-3,18384,17362,593,0,0,0
APP-000098,-2,17830,14317,738,0,0,0
APP-000098,-1,17300,13598,1791,0,0,0
APP-000098,0,12206,10223,500,1,0,0
APP-000099,-5,40114,33375,2032,0,0,0
APP-000099,-4,32497,20880,5032,0,0,0
APP-000099,-3,35435,27642,3803,0,1,0
APP-000099,-2,23222,16926,2862,0,0,0
APP-000099,-1,45912,29593,5695,0,0,0
APP-000099,0,23690,22250,500,0,0,0
APP-000100,-5,80252,61510,7901,0,0,1
APP-000100,-4,79388,55979,8872,0,0,1
APP-000100,-3,86200,70218,4003,0,0,1
APP-000100,-2,85958,58984,14835,0,1,1
APP-000100,-1,89876,69667,12095,0,0,1
APP-000100,0,80098,68270,5426,0,0,1
APP-000101,-5,51592,45605,1766,0,0,1
APP-000101,-4,64092,39337,8171,0,0,1
APP-000101,-3,57603,35965,6271,0,0,1
APP-000101,-2,57149,35343,10329,0,0,1
APP-000101,-1,59633,39369,7744,0,0,1
APP-000101,0,50880,44214,3225,0,0,1
APP-000102,-5,124516,103449,9257,0,0,0
APP-000102,-4,129884,97488,18369,0,0,0
APP-000102,-3,75983,71372,1864,0,0,0
APP-000102,-2,133897,99143,20317,0,0,0
APP-000102,-1,68506,47717,4969,0,0,0
APP-000102,0,101430,90937,2524,0,0,0
APP-000103,-5,26733,21521,2717,0,0,1
APP-000103,-4,28762,27080,856,0,0,1
APP-000103,-3,29826,17986,3716,0,0,1
APP-000103,-2,26974,21880,1699,0,0,1
APP-000103,-1,28080,19231,3331,0,0,1
APP-000103,0,25007,18166,2726,0,0,1
APP-000104,-5,99907,92765,2267,0,0,0
APP-000104,-4,93711,66071,14582,0,0,1
APP-000104,-3,82751,61628,9084,0,0,1
APP-000104,-2,101967,81998,5969,1,0,1
APP-000104,-1,99284,81654,7546,0,0,1
APP-000104,0,98459,66679,6292,0,0,1
APP-000105,-5,112466,70721,21684,0,0,0
APP-000105,-4,61011,47104,7594,0,0,0
APP-000105,-3,88063,78031,3031,0,0,0
APP-000105,-2,71900,55438,8771,0,1,0
APP-000105,-1,105384,74935,6874,0,0,0
APP-000105,0,81773,58688,10678,0,1,0
APP-000106,-5,62368,40389,10013,0,0,1
APP-000106,-4,62594,51247,2040,0,0,1
APP-000106,-3,60720,54705,2876,0,0,1
APP-000106,-2,69107,45917,7807,0,0,1
APP-000106,-1,69330,45310,11775,0,0,1
APP-000106,0,69356,65240,2179,0,0,1
APP-000107,-5,46955,41070,1882,1,0,0
APP-000107,-4,57905,49232,4573,0,0,0
APP-000107,-3,59363,48100,4888,0,0,0
APP-000107,-2,35379,33271,500,0,0,0
APP-000107,-1,33869,32163,1007,0,0,0
APP-000107,0,33403,29883,798,0,0,0
APP-000108,-5,53980,35956,3844,1,0,1
APP-000108,-4,51525,48937,1091,0,0,1
APP-000108,-3,48010,35641,3969,0,0,1
APP-000108,-2,46113,35460,1667,1,0,1
APP-000108,-1,48217,38263,5499,0,0,1
APP-000108,0,51267,31387,5222,0,0,1
APP-000109,-5,31670,26424,847,0,0,1
APP-000109,-4,33681,20350,2740,0,0,1
APP-000109,-3,32970,24074,4098,0,0,1
APP-000109,-2,32675,21930,3878,0,0,1
APP-000109,-1,28689,18514,3758,0,0,1
APP-000109,0,32829,22232,2475,0,0,1
APP-000110,-5,84251,63205,10798,0,0,1
APP-000110,-4,76305,53086,10064,0,0,1
APP-000110,-3,74340,69614,2146,0,0,1
APP-000110,-2,74815,63658,6442,0,0,1
APP-000110,-1,82204,72177,3646,0,0,1
APP-000110,0,81604,75618,2281,0,0,1
APP-000111,-5,110339,92606,2951,0,0,1
APP-000111,-4,101947,91791,2327,0,0,1
APP-000111,-3,107359,81211,9510,0,0,1
APP-000111,-2,97377,66792,6161,0,0,1
APP-000111,-1,110191,88287,5194,0,1,1
APP-000111,0,107392,94221,5527,0,0,1
APP-000112,-5,149853,102858,14492,0,0,0
APP-000112,-4,187946,141522,14328,0,0,0
APP-000112,-3,67984,60048,4067,0,0,0
APP-000112,-2,130889,110767,6825,0,0,0
APP-000112,-1,94128,77023,6358,0,0,0
APP-000112,0,150194,100165,14673,0,0,0
APP-000113,-5,27866,23434,1115,0,0,0
APP-000113,-4,27465,16918,1967,0,0,0
APP-000113,-3,35803,29892,1847,0,0,0
APP-000113,-2,29604,20357,3521,0,0,0
APP-000113,-1,39045,24337,6054,0,0,0
APP-000113,0,33833,21375,7033,0,0,0
APP-000114,-5,35196,33043,500,0,0,1
APP-000114,-4,31473,19673,2151,0,0,1
APP-000114,-3,29382,21556,3654,0,0,1
APP-000114,-2,30905,18936,6454,0,0,1
APP-000114,-1,29173,25778,1816,0,0,1
APP-000114,0,33904,22218,3845,0,0,1
APP-000115,-5,48520,36185,5588,0,0,1
APP-000115,-4,42102,34296,1181,0,0,1
APP-000115,-3,50706,44690,2939,0,0,1
APP-000115,-2,44176,35837,2040,0,0,1
APP-000115,-1,45939,38878,3476,0,0,1
APP-000115,0,47375,44832,922,1,0,0
APP-000116,-5,36644,24859,6272,0,0,1
APP-000116,-4,32314,24960,4025,0,0,1
APP-000116,-3,32267,25860,3259,0,0,1
APP-000116,-2,34067,25345,3656,0,1,1
APP-000116,-1,35266,24234,3375,0,0,1
APP-000116,0,40414,25979,7721,0,0,1
APP-000117,-5,26461,19203,1780,0,0,0
APP-000117,-4,34947,28464,2313,0,0,0
APP-000117,-3,19979,16759,1259,0,0,0
APP-000117,-2,36094,25932,4711,0,0,0
APP-000117,-1,40856,29085,4621,0,0,0
APP-000117,0,39218,30645,2994,0,0,0
APP-000118,-5,33617,31279,700,0,0,1
APP-000118,-4,40285,27115,3216,0,0,1
APP-000118,-3,36971,27988,2386,0,0,1
APP-000118,-2,40369,36341,2058,0,0,1
APP-000118,-1,35760,24910,6112,0,0,1
APP-000118,0,38964,33584,1157,0,0,1
APP-000119,-5,139015,126612,5361,0,0,1
APP-000119,-4,144960,109627,16271,0,0,1
APP-000119,-3,135906,109014,14815,0,0,1
APP-000119,-2,138593,101748,19993,0,0,1
APP-000119,-1,121032,101050,9993,0,0,1
APP-000119,0,148214,121542,4866,0,0,1
APP-000120,-5,42612,29622,3031,0,0,0
APP-000120,-4,44034,37919,1231,1,0,0
APP-000120,-3,43388,33700,4403,0,0,0
APP-000120,-2,33803,21101,7504,0,0,0
APP-000120,-1,36778,31075,1352,0,0,0
APP-000120,0,32648,25730,3819,0,0,0
APP-000121,-5,22783,18014,2001,0,0,0
APP-000121,-4,26298,18100,4194,1,0,0
APP-000121,-3,38057,35563,500,0,0,0
APP-000121,-2,21017,19735,500,0,0,0
APP-000121,-1,35538,25924,1561,0,0,0
APP-000121,0,33846,29282,766,0,0,0
APP-000122,-5,109778,71439,11406,0,0,1
APP-000122,-4,115026,78628,17968,0,0,1
APP-000122,-3,107799,73761,17388,0,0,1
APP-000122,-2,100694,64962,12993,0,0,1
APP-000122,-1,101606,67615,7578,0,0,1
APP-000122,0,108456,93274,5640,0,0,1
APP-000123,-5,85791,62127,10128,0,0,0
APP-000123,-4,97338,72611,11282,0,0,0
APP-000123,-3,99057,84240,3421,0,0,0
APP-000123,-2,76439,72197,875,0,0,0
APP-000123,-1,81034,70944,1875,1,0,0
APP-000123,0,115197,100918,2999,0,0,0
APP-000124,-5,58777,51960,1907,0,0,0
APP-000124,-4,60253,48535,5376,0,0,0
APP-000124,-3,48428,39080,5147,0,0,0
APP-000124,-2,62710,53483,3801,0,0,0
APP-000124,-1,43649,29424,5701,0,0,0
APP-000124,0,70051,49525,9186,0,0,0
APP-000125,-5,46663,30861,2778,0,0,1
APP-000125,-4,50644,31912,8648,0,1,1
APP-000125,-3,49617,36520,6500,0,0,1
APP-000125,-2,52720,43600,4327,0,0,1
APP-000125,-1,53715,42514,2204,0,0,1
APP-000125,0,44450,38378,1385,0,0,1
APP-000126,-5,206139,127802,18698,0,0,1
APP-000126,-4,220851,189586,18624,0,0,1
APP-000126,-3,210821,135129,18651,0,0,1
APP-000126,-2,214570,165122,21525,0,0,1
APP-000126,-1,178481,161013,7870,0,0,1
APP-000126,0,197859,175600,10561,0,0,1
APP-000127,-5,45448,31405,4342,0,0,1
APP-000127,-4,42849,31666,6217,1,0,1
APP-000127,-3,44704,32516,3376,0,0,1
APP-000127,-2,41288,32498,5240,0,0,1
APP-000127,-1,42686,37225,914,0,0,1
APP-000127,0,43480,28531,4925,0,0,1
APP-000128,-5,23432,20932,941,0,0,1
APP-000128,-4,23488,14648,4143,0,0,1
APP-000128,-3,19420,14852,1351,0,0,1
APP-000128,-2,21917,18601,1122,0,0,1
APP-000128,-1,21331,13978,1109,0,0,1
APP-000128,0,21937,16941,2531,0,0,1
APP-000129,-5,51933,33331,4794,0,0,1
APP-000129,-4,49867,43905,3217,0,1,1
APP-000129,-3,48530,45577,1363,0,0,1
APP-000129,-2,47711,44395,1699,0,0,0
APP-000129,-1,46031,31487,6132,0,0,1
APP-000129,0,48018,38828,3122,0,0,1
APP-000130,-5,119103,90413,16104,0,0,1
APP-000130,-4,128416,86638,22552,0,0,1
APP-000130,-3,133905,126939,2854,0,0,1
APP-000130,-2,115584,107101,3967,0,0,1
APP-000130,-1,115596,80379,7235,0,0,0
APP-000130,0,128009,82087,21435,0,0,1
APP-000131,-5,172369,125970,24212,0,1,0
APP-000131,-4,147868,108267,13837,0,0,0
APP-000131,-3,69552,58341,2967,0,0,0
APP-000131,-2,150204,93117,31859,0,0,0
APP-000131,-1,89955,72044,7546,0,0,0
APP-000131,0,152823,123042,13679,0,0,0
APP-000132,-5,31564,19094,4346,0,0,1
APP-000132,-4,37094,27266,3069,0,0,1
APP-000132,-3,30164,22753,2404,0,0,1
APP-000132,-2,30139,23462,2562,0,0,1
APP-000132,-1,31730,22720,3346,0,0,1
APP-000132,0,34056,29446,1809,0,0,1
APP-000133,-5,135960,92337,16576,0,0,1
APP-000133,-4,162718,151231,4086,0,0,1
APP-000133,-3,161032,102033,10252,0,0,1
APP-000133,-2,164921,118524,9661,1,0,1
APP-000133,-1,165088,147965,8629,0,0,1
APP-000133,0,150220,101391,27835,0,0,1
APP-000134,-5,33649,31777,500,0,0,1
APP-000134,-4,32310,28554,615,0,1,1
APP-000134,-3,32002,26852,2969,0,0,1
APP-000134,-2,32662,28686,1138,0,0,1
APP-000134,-1,34279,23206,6540,0,0,0
APP-000134,0,34406,31336,966,0,0,1
APP-000135,-5,25874,23847,500,0,0,1
APP-000135,-4,24219,20538,2098,0,0,1
APP-000135,-3,28780,20996,4666,0,0,1
APP-000135,-2,26801,19819,3754,0,0,1
APP-000135,-1,25126,22174,1693,0,0,1
APP-000135,0,24337,21049,1485,1,0,1
APP-000136,-5,29187,23405,3270,0,0,1
APP-000136,-4,25326,20754,1903,0,0,1
APP-000136,-3,27182,24146,1185,0,0,0
APP-000136,-2,28150,25368,523,0,0,1
APP-000136,-1,28628,22020,1723,0,0,1
APP-000136,0,25790,24152,500,0,0,1
APP-000137,-5,77265,55238,8784,0,0,1
APP-000137,-4,69311,54748,3462,0,0,1
APP-000137,-3,70456,62826,3079,0,0,1
APP-000137,-2,81349,49247,5478,0,0,1
APP-000137,-1,76210,52795,8091,0,0,0
APP-000137,0,83848,78769,1681,0,0,1
APP-000138,-5,49221,41971,4129,0,0,1
APP-000138,-4,46402,27931,4612,0,0,1
APP-000138,-3,50361,45297,2960,0,0,1
APP-000138,-2,45948,33431,1963,0,0,1
APP-000138,-1,49045,42285,1274,0,0,1
APP-000138,0,50689,43230,2136,0,0,1
APP-000139,-5,27696,25622,500,0,0,0
APP-000139,-4,27813,22833,1490,0,0,0
APP-000139,-3,30957,24938,1514,0,0,0
APP-000139,-2,26668,23708,1623,0,0,0
APP-000139,-1,20782,14041,1616,0,0,0
APP-000139,0,16234,11943,1007,0,0,0
APP-000140,-5,48672,31456,9921,0,0,1
APP-000140,-4,47522,34107,2433,1,1,1
APP-000140,-3,39027,31833,3190,0,0,1
APP-000140,-2,46338,34419,4857,0,0,1
APP-000140,-1,48311,34221,4988,0,0,1
APP-000140,0,47340,38991,2032,0,0,1
APP-000141,-5,139768,109561,11024,0,0,0
APP-000141,-4,120266,100177,6465,0,0,0
APP-000141,-3,229105,187414,22549,0,0,0
APP-000141,-2,133737,114670,3560,0,0,0
APP-000141,-1,253921,164613,52460,0,0,0
APP-000141,0,207401,135811,19578,0,0,0
APP-000142,-5,57807,39169,9779,0,0,1
APP-000142,-4,46360,37671,3517,1,0,1
APP-000142,-3,54276,39432,7901,0,0,1
APP-000142,-2,50937,43414,1767,0,0,1
APP-000142,-1,52480,46226,2717,0,0,0
APP-000142,0,55784,37676,3169,0,0,1
APP-000143,-5,137946,85521,22797,0,0,0
APP-000143,-4,67719,46984,11010,0,0,0
APP-000143,-3,110891,79094,18731,0,0,0
APP-000143,-2,77552,73381,2498,0,0,0
APP-000143,-1,102988,96161,2635,0,0,0
APP-000143,0,88762,73461,6491,0,0,0
APP-000144,-5,42989,37996,2916,0,0,1
APP-000144,-4,39177,28065,3877,0,0,1
APP-000144,-3,45183,32383,3135,0,0,1
APP-000144,-2,44068,34484,3887,0,0,1
APP-000144,-1,43032,32652,6225,1,0,1
APP-000144,0,37947,28820,3868,0,0,1
APP-000145,-5,61808,41716,9341,0,0,1
APP-000145,-4,66243,42756,9244,0,0,1
APP-000145,-3,72338,59474,7030,0,0,1
APP-000145,-2,64715,39686,12946,0,0,0
APP-000145,-1,68682,55878,2681,0,0,1
APP-000145,0,67649,52834,7929,0,0,1
APP-000146,-5,51772,45764,1588,0,0,1
APP-000146,-4,43644,29509,4407,0,0,1
APP-000146,-3,50564,34212,7814,0,0,1
APP-000146,-2,49646,37196,6965,0,0,1
APP-000146,-1,46170,36268,2026,0,0,1
APP-000146,0,50145,40312,2111,0,0,1
APP-000147,-5,21921,15110,1237,0,0,1
APP-000147,-4,18756,16886,609,0,0,1
APP-000147,-3,18276,15486,913,1,0,0
APP-000147,-2,20645,14353,2286,0,0,1
APP-000147,-1,18973,14535,2325,0,0,1
APP-000147,0,21346,15583,1947,0,0,1
APP-000148,-5,38054,23909,2174,0,0,1
APP-000148,-4,43471,26501,2941,0,0,1
APP-000148,-3,47071,37119,1810,0,0,1
APP-000148,-2,44833,36795,2945,0,0,1
APP-000148,-1,44221,32495,3875,0,0,0
APP-000148,0,45663,32642,7661,0,0,1
APP-000149,-5,26644,24077,500,0,0,0
APP-000149,-4,22240,14211,4358,0,0,0
APP-000149,-3,20531,12896,3141,0,1,0
APP-000149,-2,34975,24243,4894,0,0,0
APP-000149,-1,37099,34433,787,0,0,0
APP-000149,0,26316,20637,3129,0,0,0
APP-000150,-5,39308,32698,1280,0,0,1
APP-000150,-4,46976,33322,4357,0,0,1
APP-000150,-3,46282,41951,887,0,0,1
APP-000150,-2,47074,28593,6506,0,0,1
APP-000150,-1,42198,36730,1641,0,0,1
APP-000150,0,44680,34214,2018,0,0,1
APP-000151,-5,155946,111244,26248,0,0,1
APP-000151,-4,173749,164754,2935,0,0,0
APP-000151,-3,180582,133287,26196,0,0,1
APP-000151,-2,180491,121993,19582,0,0,1
APP-000151,-1,188259,149092,12933,1,0,1
APP-000151,0,169340,128399,14397,0,0,1
APP-000152,-5,35790,26401,2501,0,1,0
APP-000152,-4,36168,29098,3159,0,0,0
APP-000152,-3,53075,35153,2905,0,0,0
APP-000152,-2,25771,17218,5016,0,0,0
APP-000152,-1,23356,21287,515,0,0,0
APP-000152,0,25288,23207,1036,0,0,0
APP-000153,-5,38773,24338,4116,0,0,1
APP-000153,-4,40928,25601,5120,1,0,1
APP-000153,-3,36165,34202,500,0,0,1
APP-000153,-2,40383,37040,788,1,0,1
APP-000153,-1,38769,36754,872,1,0,1
APP-000153,0,38652,31013,4120,0,0,1
APP-000154,-5,51498,40036,6364,0,0,1
APP-000154,-4,52668,34086,4289,0,0,1
APP-000154,-3,60623,48510,5056,0,0,1
APP-000154,-2,62509,42972,10978,1,0,0
APP-000154,-1,55014,36119,5133,0,0,1
APP-000154,0,53765,32991,5419,0,0,1
APP-000155,-5,16353,14994,500,0,0,1
APP-000155,-4,15135,12137,632,0,0,1
APP-000155,-3,14882,9322,3065,0,0,1
APP-000155,-2,13773,11793,785,0,0,1
APP-000155,-1,16017,12692,1127,0,0,1
APP-000155,0,13784,9343,1126,0,0,1
APP-000156,-5,43038,38110,2263,0,0,1
APP-000156,-4,35253,22171,4057,0,0,1
APP-000156,-3,37121,31056,3551,0,0,1
APP-000156,-2,42349,30609,5402,0,0,1
APP-000156,-1,37806,31743,2606,0,0,1
APP-000156,0,35191,27753,2266,0,0,1
APP-000157,-5,90945,79766,4127,0,0,0
APP-000157,-4,103261,67557,9583,0,0,1
APP-000157,-3,88866,83017,2249,0,0,1
APP-000157,-2,102986,70947,7586,0,0,0
APP-000157,-1,92599,79401,6467,1,0,1
APP-000157,0,105867,82651,6865,0,0,1
APP-000158,-5,49666,45847,1184,0,0,1
APP-000158,-4,59236,47290,4204,0,0,1
APP-000158,-3,54015,40843,4905,0,0,1
APP-000158,-2,58324,38716,11085,0,0,1
APP-000158,-1,48899,46243,500,0,0,1
APP-000158,0,51341,40358,4471,1,0,1
APP-000159,-5,48969,45111,1658,0,0,0
APP-000159,-4,52474,48862,1500,0,0,0
APP-000159,-3,36147,27133,5388,1,0,0
APP-000159,-2,41035,30509,2528,0,0,0
APP-000159,-1,40674,38195,1132,1,0,0
APP-000159,0,26940,20438,2995,0,0,0
APP-000160,-5,29716,21372,2806,0,0,1
APP-000160,-4,29932,20408,3343,0,0,1
APP-000160,-3,30393,27014,827,0,0,1
APP-000160,-2,35471,23938,4126,0,0,1
APP-000160,-1,31134,26898,961,0,0,1
APP-000160,0,34886,22174,4801,0,0,1
APP-000161,-5,39386,33227,3068,0,0,1
APP-000161,-4,39687,29094,1681,0,0,1
APP-000161,-3,40565,29677,4030,0,0,1
APP-000161,-2,46100,32439,2435,0,0,1
APP-000161,-1,44596,29514,7066,0,0,1
APP-000161,0,37684,25431,5924,0,0,1
APP-000162,-5,42063,39668,708,0,0,0
APP-000162,-4,42273,27104,8563,0,0,0
APP-000162,-3,37733,32929,2503,0,0,0
APP-000162,-2,31104,25459,1885,0,0,0
APP-000162,-1,32262,26839,2355,0,0,0
APP-000162,0,33682,27707,1176,0,0,0
APP-000163,-5,17835,11956,2619,0,0,1
APP-000163,-4,17468,11892,1765,0,0,1
APP-000163,-3,16103,11203,870,0,0,1
APP-000163,-2,17146,11673,2447,0,0,1
APP-000163,-1,18020,11583,1183,0,0,1
APP-000163,0,15696,14875,500,0,0,1
APP-000164,-5,77677,69499,1507,0,0,1
APP-000164,-4,78632,66160,2333,0,0,0
APP-000164,-3,73896,69396,1914,0,0,1
APP-000164,-2,82627,69226,7170,0,0,1
APP-000164,-1,81778,65085,6549,0,0,1
APP-000164,0,79835,57416,6213,0,0,1
APP-000165,-5,30193,18253,4894,0,0,1
APP-000165,-4,34830,25290,4727,0,0,1
APP-000165,-3,34044,22978,5511,0,0,1
APP-000165,-2,33895,29081,2004,0,0,1
APP-000165,-1,33013,21102,3806,0,0,1
APP-000165,0,33713,29282,2075,0,0,1
APP-000166,-5,45515,28501,5180,0,0,0
APP-000166,-4,54403,50666,819,0,0,0
APP-000166,-3,49726,36378,4032,0,0,0
APP-000166,-2,48630,43847,1399,0,0,0
APP-000166,-1,57281,45349,5706,0,0,0
APP-000166,0,49552,36080,6059,0,0,0
APP-000167,-5,51435,45731,2868,0,0,0
APP-000167,-4,89642,72910,7689,0,0,0
APP-000167,-3,84589,56207,16105,1,0,0
APP-000167,-2,81235,53301,12877,0,0,0
APP-000167,-1,80095,49421,7210,0,0,0
APP-000167,0,53689,47780,3242,0,0,0
APP-000168,-5,9951,7587,500,0,0,0
APP-000168,-4,7437,5309,1034,0,0,0
APP-000168,-3,4480,3786,500,1,0,0
APP-000168,-2,9424,8847,500,0,0,0
APP-000168,-1,8507,6848,578,0,0,0
APP-000168,0,5528,4943,500,0,0,0
APP-000169,-5,46769,41548,1910,0,0,1
APP-000169,-4,54016,34764,3356,0,0,1
APP-000169,-3,47182,43487,1587,0,0,0
APP-000169,-2,54621,43200,1944,0,0,1
APP-000169,-1,48543,34054,7978,1,0,1
APP-000169,0,54095,50330,1607,0,0,1
APP-000170,-5,60577,49200,5194,0,0,1
APP-000170,-4,61251,42980,8402,0,0,1
APP-000170,-3,53690,42644,2005,0,0,1
APP-000170,-2,53262,44379,2159,0,0,1
APP-000170,-1,49396,32691,4969,0,0,1
APP-000170,0,49748,44330,2778,0,0,1
APP-000171,-5,72440,48663,13368,0,0,0
APP-000171,-4,80338,55093,9531,0,0,1
APP-000171,-3,74653,61592,2151,0,0,1
APP-000171,-2,68536,41617,15200,0,0,1
APP-000171,-1,76287,51352,13802,0,0,1
APP-000171,0,68627,60865,4615,0,0,1
APP-000172,-5,19334,13948,1201,0,0,0
APP-000172,-4,15625,10336,1571,0,0,0
APP-000172,-3,36747,34277,1410,0,0,0
APP-000172,-2,34978,24601,5580,0,0,0
APP-000172,-1,28670,26269,984,0,0,0
APP-000172,0,31947,23426,4996,0,0,0
APP-000173,-5,27256,17708,5691,0,0,0
APP-000173,-4,27037,17974,3517,1,0,0
APP-000173,-3,17020,12303,902,0,0,0
APP-000173,-2,24277,21659,795,0,0,0
APP-000173,-1,19569,16587,1529,0,0,0
APP-000173,0,16955,11908,2227,0,0,0
APP-000174,-5,139249,88509,13660,0,0,1
APP-000174,-4,148381,106489,24616,0,0,1
APP-000174,-3,139295,119122,9310,0,0,1
APP-000174,-2,135864,107659,15562,0,0,1
APP-000174,-1,137420,114255,3741,0,0,1
APP-000174,0,148349,96577,9018,0,0,1
APP-000175,-5,48969,45570,746,0,0,0
APP-000175,-4,34918,22650,3421,0,0,0
APP-000175,-3,55272,46099,4573,0,0,0
APP-000175,-2,57295,52142,2369,0,0,0
APP-000175,-1,32717,27640,1479,0,0,0
APP-000175,0,57247,45396,3717,0,0,0
APP-000176,-5,54513,39675,7319,0,0,0
APP-000176,-4,42803,40618,500,0,0,0
APP-000176,-3,61752,50691,4708,0,0,0
APP-000176,-2,24281,16608,1958,1,0,0
APP-000176,-1,43158,26496,5956,0,0,0
APP-000176,0,36100,30754,1705,0,0,0
APP-000177,-5,48373,31951,5082,0,0,1
APP-000177,-4,48736,32001,8260,0,0,1
APP-000177,-3,55621,34331,6052,0,0,1
APP-000177,-2,52929,32129,12014,0,0,1
APP-000177,-1,45443,32807,4719,0,0,1
APP-000177,0,53334,36429,2585,0,0,1
APP-000178,-5,43253,40083,1861,1,0,0
APP-000178,-4,43091,28888,3005,0,0,0
APP-000178,-3,44157,33349,3084,0,0,0
APP-000178,-2,51361,40163,6262,0,0,0
APP-000178,-1,73684,47616,10940,0,0,0
APP-000178,0,55120,40053,6479,0,0,0
APP-000179,-5,97760,88764,1559,1,0,1
APP-000179,-4,86335,76091,3697,0,0,1
APP-000179,-3,94510,67191,12031,0,0,1
APP-000179,-2,90101,83959,2333,0,0,1
APP-000179,-1,91013,63765,14741,0,0,1
APP-000179,0,102689,67623,9602,0,0,1
APP-000180,-5,19342,16194,1594,0,0,1
APP-000180,-4,18054,12985,2363,0,0,1
APP-000180,-3,18077,11739,2438,0,0,1
APP-000180,-2,15673,12735,697,0,0,1
APP-000180,-1,18195,16229,1037,0,0,1
APP-000180,0,18429,16394,1061,1,0,1
APP-000181,-5,113572,90946,5299,0,0,1
APP-000181,-4,114815,90287,11725,0,0,1
APP-000181,-3,119540,111187,2626,0,0,1
APP-000181,-2,106644,84143,4348,0,0,1
APP-000181,-1,118660,73502,23021,0,0,1
APP-000181,0,119617,85046,13132,0,0,1
APP-000182,-5,59567,51630,3231,0,0,1
APP-000182,-4,55628,38550,3782,0,0,1
APP-000182,-3,61466,48277,3083,0,0,1
APP-000182,-2,60995,55337,2497,1,0,0
APP-000182,-1,60928,45868,3079,0,0,1
APP-000182,0,66285,48676,5166,1,0,1
APP-000183,-5,70850,55717,8506,0,0,1
APP-000183,-4,65865,54878,3778,0,0,1
APP-000183,-3,70038,48783,12751,0,0,1
APP-000183,-2,65289,57296,2031,0,0,1
APP-000183,-1,80294,73321,1287,0,0,1
APP-000183,0,69750,42257,12269,0,0,0
APP-000184,-5,217020,190682,13403,0,0,0
APP-000184,-4,136813,105694,13101,0,0,0
APP-000184,-3,177145,122615,21715,0,0,0
APP-000184,-2,147662,91810,27103,0,0,0
APP-000184,-1,205699,168721,17444,0,0,0
APP-000184,0,187300,150709,16825,0,0,0
APP-000185,-5,62294,57543,2289,0,0,1
APP-000185,-4,67623,44475,6872,0,0,1
APP-000185,-3,71275,57705,4492,0,0,1
APP-000185,-2,62401,58546,1564,0,0,1
APP-000185,-1,68977,60123,2448,0,0,1
APP-000185,0,72581,44421,14985,0,0,1
APP-000186,-5,57828,42469,7122,0,0,1
APP-000186,-4,50551,37281,6441,0,0,1
APP-000186,-3,51834,48871,847,0,0,1
APP-000186,-2,53710,47913,2410,0,0,1
APP-000186,-1,58539,46940,6668,0,0,1
APP-000186,0,56147,44635,5380,0,0,1
APP-000187,-5,59289,46012,4837,0,0,0
APP-000187,-4,57514,39746,4296,0,0,0
APP-000187,-3,54378,42911,4128,0,0,0
APP-000187,-2,57675,35669,8191,0,0,0
APP-000187,-1,63911,52949,2047,0,0,0
APP-000187,0,45505,32993,6586,0,0,0
APP-000188,-5,42818,29973,4205,0,0,0
APP-000188,-4,37463,22964,7115,0,0,1
APP-000188,-3,40129,30995,3357,0,0,0
APP-000188,-2,40509,30227,4090,0,0,1
APP-000188,-1,43529,27079,2845,0,0,1
APP-000188,0,39771,31873,3012,0,0,1
APP-000189,-5,59112,54975,1595,0,0,0
APP-000189,-4,57565,48429,4650,0,0,0
APP-000189,-3,42317,31990,2632,0,0,0
APP-000189,-2,70595,62217,1418,0,0,0
APP-000189,-1,69443,62218,1987,0,0,0
APP-000189,0,70126,54591,8305,0,0,0
APP-000190,-5,79181,52682,14770,0,0,1
APP-000190,-4,76379,67926,4429,0,1,1
APP-000190,-3,86658,54940,11426,0,0,1
APP-000190,-2,92158,57252,15916,0,0,0
APP-000190,-1,91731,77288,7598,0,0,1
APP-000190,0,95908,61318,7047,0,0,1
APP-000191,-5,80002,74516,1898,0,0,0
APP-000191,-4,66605,52791,6983,0,0,0
APP-000191,-3,49590,47039,500,0,0,0
APP-000191,-2,63841,43460,6785,0,0,0
APP-000191,-1,55317,51479,2087,0,0,0
APP-000191,0,96743,62779,8060,0,0,0
APP-000192,-5,55126,49179,2868,0,0,1
APP-000192,-4,58945,51813,3898,0,0,1
APP-000192,-3,55252,37195,5862,0,0,1
APP-000192,-2,53129,39592,3248,0,0,1
APP-000192,-1,63419,53071,4325,0,0,0
APP-000192,0,50715,31323,5187,0,0,1
APP-000193,-5,50110,31061,7581,0,0,1
APP-000193,-4,46849,34536,3291,0,0,1
APP-000193,-3,48597,43829,2543,1,0,1
APP-000193,-2,42530,32558,2377,0,1,1
APP-000193,-1,44219,32486,3488,0,0,1
APP-000193,0,52023,36615,7357,0,0,1
APP-000194,-5,81494,53286,5079,0,0,1
APP-000194,-4,77880,72447,1232,1,0,1
APP-000194,-3,84520,76130,1470,0,0,1
APP-000194,-2,71847,58475,4963,0,0,1
APP-000194,-1,69067,43919,11842,1,0,1
APP-000194,0,76401,64131,2338,0,0,1
APP-000195,-5,25731,23536,928,0,0,0
APP-000195,-4,52580,32396,9896,0,0,0
APP-000195,-3,39196,29599,1472,0,0,0
APP-000195,-2,46431,35585,2346,0,0,0
APP-000195,-1,28354,23824,701,0,0,0
APP-000195,0,46578,41499,2552,0,0,0
APP-000196,-5,44104,36443,2545,0,0,0
