application_id,quarter,declared_turnover,tax_paid,filing_status,days_late
APP-000175,Q1-2023,174561.0,17497.0,Filed On Time,0.0
APP-000175,Q2-2023,,,Missing,
APP-000175,Q3-2023,112094.0,19215.0,Late,90.0
APP-000175,Q4-2023,,,Missing,
APP-000175,Q1-2024,,,Missing,
APP-000175,Q2-2024,118010.0,18581.0,Filed On Time,0.0
APP-000175,Q3-2024,150508.0,8962.0,Late,76.0
APP-000175,Q4-2024,136903.0,19879.0,Filed On Time,0.0
APP-000176,Q1-2023,181699.0,27033.0,Filed On Time,0.0
APP-000176,Q2-2023,117087.0,9954.0,Filed On Time,0.0
APP-000176,Q3-2023,165370.0,12112.0,Filed On Time,0.0
APP-000176,Q4-2023,184966.0,31778.0,Late,117.0
APP-000176,Q1-2024,122817.0,7267.0,Filed On Time,0.0
APP-000176,Q2-2024,122778.0,20562.0,Filed On Time,0.0
APP-000176,Q3-2024,111664.0,5855.0,Late,99.0
APP-000176,Q4-2024,170753.0,29078.0,Filed On Time,0.0
APP-000178,Q1-2023,231440.0,16272.0,Filed On Time,0.0
APP-000178,Q2-2023,243784.0,37756.0,Late,62.0
APP-000178,Q3-2023,193847.0,23939.0,Filed On Time,0.0
APP-000178,Q4-2023,212118.0,24154.0,Filed On Time,0.0
APP-000178,Q1-2024,201337.0,33394.0,Filed On Time,0.0
APP-000178,Q2-2024,202543.0,31607.0,Filed On Time,0.0
APP-000178,Q3-2024,230097.0,28662.0,Filed On Time,0.0
APP-000178,Q4-2024,240508.0,15781.0,Filed On Time,0.0
APP-000184,Q1-2023,600685.0,94557.0,Filed On Time,0.0
APP-000184,Q2-2023,530975.0,40383.0,Filed On Time,0.0
APP-000184,Q3-2023,556715.0,52549.0,Late,37.0
APP-000184,Q4-2023,509521.0,33351.0,Filed On Time,0.0
APP-000184,Q1-2024,580687.0,84222.0,Filed On Time,0.0
APP-000184,Q2-2024,405500.0,52502.0,Late,35.0
APP-000184,Q3-2024,,,Missing,
APP-000184,Q4-2024,402626.0,34532.0,Filed On Time,0.0
APP-000187,Q1-2023,218731.0,35209.0,Filed On Time,0.0
APP-000187,Q2-2023,,,Missing,
APP-000187,Q3-2023,177520.0,28758.0,Late,79.0
APP-000187,Q4-2023,,,Missing,
APP-000187,Q1-2024,,,Missing,
APP-000187,Q2-2024,220540.0,37917.0,Filed On Time,0.0
APP-000187,Q3-2024,163117.0,9783.0,Filed On Time,0.0
APP-000187,Q4-2024,223076.0,12208.0,Filed On Time,0.0
APP-000189,Q1-2024,212354.0,24783.0,Filed On Time,0.0
APP-000189,Q2-2024,146593.0,12656.0,Filed On Time,0.0
APP-000189,Q3-2024,176161.0,20310.0,Filed On Time,0.0
APP-000189,Q4-2024,203277.0,22674.0,Filed On Time,0.0
APP-000191,Q1-2023,249413.0,32542.0,Filed On Time,0.0
APP-000191,Q2-2023,184595.0,30124.0,Filed On Time,0.0
APP-000191,Q3-2023,222949.0,18352.0,Late,36.0
APP-000191,Q4-2023,202679.0,28768.0,Filed On Time,0.0
APP-000191,Q1-2024,237885.0,25637.0,Late,102.0
APP-000191,Q2-2024,,,Missing,
APP-000191,Q3-2024,211064.0,34448.0,Filed On Time,0.0
APP-000191,Q4-2024,277775.0,23091.0,Late,23.0
APP-000195,Q1-2023,100672.0,7782.0,Late,103.0
APP-000195,Q2-2023,140796.0,7709.0,Late,114.0
APP-000195,Q3-2023,106791.0,5934.0,Filed On Time,0.0
APP-000195,Q4-2023,149407.0,17002.0,Late,38.0
APP-000195,Q1-2024,,,Missing,
APP-000195,Q2-2024,139189.0,22620.0,Filed On Time,0.0
APP-000195,Q3-2024,143822.0,15229.0,Filed On Time,0.0
APP-000195,Q4-2024,164114.0,19360.0,Filed On Time,0.0
APP-000196,Q1-2024,234941.0,41111.0,Late,107.0
APP-000196,Q2-2024,,,Missing,
APP-000196,Q3-2024,274552.0,29711.0,Filed On Time,0.0
APP-000196,Q4-2024,176906.0,12295.0,Filed On Time,0.0
APP-000198,Q1-2023,114945.0,20089.0,Filed On Time,0.0
APP-000198,Q2-2023,106053.0,10632.0,Filed On Time,0.0
APP-000198,Q3-2023,146398.0,10714.0,Filed On Time,0.0
APP-000198,Q4-2023,106022.0,5857.0,Filed On Time,0.0
APP-000198,Q1-2024,,,Missing,
APP-000198,Q2-2024,136429.0,7602.0,Filed On Time,0.0
APP-000198,Q3-2024,115880.0,20089.0,Filed On Time,0.0
APP-000198,Q4-2024,,,Missing,
APP-000202,Q1-2023,382891.0,47187.0,Filed On Time,0.0
APP-000202,Q2-2023,279834.0,23869.0,Late,21.0
APP-000202,Q3-2023,378545.0,61496.0,Late,75.0
APP-000202,Q4-2023,257169.0,24520.0,Filed On Time,0.0
APP-000202,Q1-2024,434001.0,25847.0,Filed On Time,0.0
APP-000202,Q2-2024,282688.0,26219.0,Filed On Time,0.0
APP-000202,Q3-2024,316974.0,18639.0,Filed On Time,0.0
APP-000202,Q4-2024,409396.0,27218.0,Filed On Time,0.0
APP-000205,Q2-2023,92174.0,15625.0,Filed On Time,0.0
APP-000205,Q3-2023,91429.0,13848.0,Late,47.0
APP-000205,Q4-2023,132135.0,21044.0,Filed On Time,0.0
APP-000205,Q1-2024,134456.0,19633.0,Late,85.0
APP-000205,Q2-2024,,,Missing,
APP-000205,Q3-2024,118543.0,10798.0,Filed On Time,0.0
APP-000205,Q4-2024,118684.0,17511.0,Filed On Time,0.0
APP-000210,Q1-2023,98774.0,14330.0,Filed On Time,0.0
APP-000210,Q2-2023,72486.0,12747.0,Filed On Time,0.0
APP-000210,Q3-2023,89261.0,10128.0,Filed On Time,0.0
APP-000210,Q4-2023,82032.0,11019.0,Late,47.0
APP-000210,Q1-2024,91461.0,8357.0,Late,119.0
APP-000210,Q2-2024,69680.0,12419.0,Filed On Time,0.0
APP-000210,Q3-2024,108628.0,7272.0,Filed On Time,0.0
APP-000210,Q4-2024,82120.0,5017.0,Late,55.0
APP-000211,Q3-2023,310071.0,28385.0,Filed On Time,0.0
APP-000211,Q4-2023,241351.0,40353.0,Late,76.0
APP-000211,Q1-2024,220795.0,15312.0,Filed On Time,0.0
APP-000211,Q2-2024,349721.0,49821.0,Filed On Time,0.0
APP-000211,Q3-2024,220336.0,34646.0,Filed On Time,0.0
APP-000211,Q4-2024,368003.0,37013.0,Filed On Time,0.0
APP-000212,Q1-2024,211164.0,32665.0,Filed On Time,0.0
APP-000212,Q2-2024,308988.0,24215.0,Filed On Time,0.0
APP-000212,Q3-2024,306213.0,33404.0,Filed On Time,0.0
APP-000212,Q4-2024,252496.0,44654.0,Late,91.0
APP-000214,Q1-2023,94224.0,7686.0,Filed On Time,0.0
APP-000214,Q2-2023,89251.0,4508.0,Late,73.0
APP-000214,Q3-2023,104185.0,16091.0,Filed On Time,0.0
APP-000214,Q4-2023,109985.0,10152.0,Late,35.0
APP-000214,Q1-2024,118332.0,17694.0,Filed On Time,0.0
APP-000214,Q2-2024,96426.0,16050.0,Filed On Time,0.0
APP-000214,Q3-2024,118560.0,16232.0,Filed On Time,0.0
APP-000214,Q4-2024,80020.0,9420.0,Filed On Time,0.0
APP-000215,Q1-2024,253061.0,44134.0,Filed On Time,0.0
APP-000215,Q2-2024,,,Missing,
APP-000215,Q3-2024,361082.0,46921.0,Late,29.0
APP-000215,Q4-2024,359950.0,38269.0,Filed On Time,0.0
APP-000217,Q1-2023,133662.0,23229.0,Filed On Time,0.0
APP-000217,Q2-2023,154905.0,18260.0,Filed On Time,0.0
APP-000217,Q3-2023,216369.0,21096.0,Filed On Time,0.0
APP-000217,Q4-2023,142140.0,18989.0,Filed On Time,0.0
APP-000217,Q1-2024,161214.0,21958.0,Filed On Time,0.0
APP-000217,Q2-2024,176339.0,22891.0,Filed On Time,0.0
APP-000217,Q3-2024,165735.0,20909.0,Filed On Time,0.0
APP-000217,Q4-2024,146137.0,9451.0,Late,4.0
APP-000219,Q1-2023,123541.0,7800.0,Filed On Time,0.0
APP-000219,Q2-2023,155408.0,19025.0,Filed On Time,0.0
APP-000219,Q3-2023,138540.0,10187.0,Late,87.0
APP-000219,Q4-2023,152996.0,12440.0,Filed On Time,0.0
APP-000219,Q1-2024,133003.0,19520.0,Filed On Time,0.0
APP-000219,Q2-2024,103308.0,6925.0,Late,32.0
APP-000219,Q3-2024,133372.0,18682.0,Filed On Time,0.0
APP-000219,Q4-2024,124704.0,22321.0,Filed On Time,0.0
APP-000220,Q1-2023,538228.0,96500.0,Filed On Time,0.0
APP-000220,Q2-2023,474978.0,56400.0,Filed On Time,0.0
APP-000220,Q3-2023,591958.0,82832.0,Late,53.0
APP-000220,Q4-2023,532969.0,75482.0,Late,19.0
APP-000220,Q1-2024,391907.0,54908.0,Filed On Time,0.0
APP-000220,Q2-2024,408930.0,44903.0,Filed On Time,0.0
APP-000220,Q3-2024,501849.0,49128.0,Filed On Time,0.0
APP-000220,Q4-2024,439501.0,22539.0,Filed On Time,0.0
APP-000221,Q1-2024,197013.0,27484.0,Filed On Time,0.0
APP-000221,Q2-2024,157206.0,19687.0,Filed On Time,0.0
APP-000221,Q3-2024,,,Missing,
APP-000221,Q4-2024,227212.0,12154.0,Filed On Time,0.0
APP-000222,Q1-2023,,,Missing,
APP-000222,Q2-2023,,,Missing,
APP-000222,Q3-2023,,,Missing,
APP-000222,Q4-2023,133317.0,9203.0,Filed On Time,0.0
APP-000222,Q1-2024,,,Missing,
APP-000222,Q2-2024,,,Missing,
APP-000222,Q3-2024,167448.0,18245.0,Filed On Time,0.0
APP-000222,Q4-2024,143659.0,19605.0,Filed On Time,0.0
APP-000223,Q1-2023,202783.0,29209.0,Filed On Time,0.0
APP-000223,Q2-2023,289815.0,46967.0,Filed On Time,0.0
APP-000223,Q3-2023,186154.0,33189.0,Late,55.0
APP-000223,Q4-2023,293024.0,41073.0,Filed On Time,0.0
APP-000223,Q1-2024,244033.0,24657.0,Filed On Time,0.0
APP-000223,Q2-2024,,,Missing,
APP-000223,Q3-2024,261968.0,20415.0,Filed On Time,0.0
APP-000223,Q4-2024,305853.0,24146.0,Filed On Time,0.0
APP-000224,Q1-2023,232865.0,40323.0,Late,47.0
APP-000224,Q2-2023,179655.0,23543.0,Late,98.0
APP-000224,Q3-2023,243446.0,13901.0,Late,88.0
APP-000224,Q4-2023,207030.0,21192.0,Filed On Time,0.0
APP-000224,Q1-2024,,,Missing,
APP-000224,Q2-2024,214662.0,23357.0,Filed On Time,0.0
APP-000224,Q3-2024,212057.0,25993.0,Filed On Time,0.0
APP-000224,Q4-2024,284417.0,39432.0,Filed On Time,0.0
APP-000230,Q1-2023,232049.0,19658.0,Filed On Time,0.0
APP-000230,Q2-2023,188753.0,21398.0,Filed On Time,0.0
APP-000230,Q3-2023,183651.0,28391.0,Filed On Time,0.0
APP-000230,Q4-2023,272375.0,48652.0,Filed On Time,0.0
APP-000230,Q1-2024,226672.0,29597.0,Late,109.0
APP-000230,Q2-2024,199200.0,25897.0,Filed On Time,0.0
APP-000230,Q3-2024,266226.0,40719.0,Late,15.0
APP-000230,Q4-2024,272636.0,19801.0,Filed On Time,0.0
APP-000231,Q1-2023,,,Missing,
APP-000231,Q2-2023,,,Missing,
APP-000231,Q3-2023,240656.0,30567.0,Filed On Time,0.0
APP-000231,Q4-2023,275789.0,35361.0,Filed On Time,0.0
APP-000231,Q1-2024,,,Missing,
APP-000231,Q2-2024,245424.0,15969.0,Filed On Time,0.0
APP-000231,Q3-2024,250705.0,15291.0,Late,50.0
APP-000231,Q4-2024,325914.0,33821.0,Filed On Time,0.0
APP-000232,Q1-2023,81299.0,13158.0,Late,28.0
APP-000232,Q2-2023,68957.0,10569.0,Filed On Time,0.0
APP-000232,Q3-2023,98563.0,14775.0,Filed On Time,0.0
APP-000232,Q4-2023,101551.0,16053.0,Filed On Time,0.0
APP-000232,Q1-2024,112505.0,17722.0,Filed On Time,0.0
APP-000232,Q2-2024,72360.0,12468.0,Filed On Time,0.0
APP-000232,Q3-2024,110790.0,19358.0,Late,14.0
APP-000232,Q4-2024,,,Missing,
APP-000233,Q1-2023,390160.0,34070.0,Late,57.0
APP-000233,Q2-2023,543780.0,74004.0,Filed On Time,0.0
APP-000233,Q3-2023,391030.0,54964.0,Late,44.0
APP-000233,Q4-2023,349959.0,25024.0,Late,103.0
APP-000233,Q1-2024,370008.0,53276.0,Filed On Time,0.0
APP-000233,Q2-2024,364141.0,42400.0,Filed On Time,0.0
APP-000233,Q3-2024,516816.0,35029.0,Filed On Time,0.0
APP-000233,Q4-2024,529246.0,79301.0,Filed On Time,0.0
APP-000240,Q1-2023,672082.0,117463.0,Late,52.0
APP-000240,Q2-2023,467057.0,72359.0,Filed On Time,0.0
APP-000240,Q3-2023,685788.0,52248.0,Late,51.0
APP-000240,Q4-2023,664548.0,111950.0,Filed On Time,0.0
APP-000240,Q1-2024,566935.0,41863.0,Late,39.0
APP-000240,Q2-2024,492726.0,62754.0,Filed On Time,0.0
APP-000240,Q3-2024,598393.0,107573.0,Filed On Time,0.0
APP-000240,Q4-2024,580252.0,40780.0,Filed On Time,0.0
APP-000241,Q3-2023,394850.0,41858.0,Filed On Time,0.0
APP-000241,Q4-2023,514510.0,81015.0,Filed On Time,0.0
APP-000241,Q1-2024,623868.0,70381.0,Late,106.0
APP-000241,Q2-2024,593210.0,45460.0,Late,42.0
APP-000241,Q3-2024,533731.0,61092.0,Filed On Time,0.0
APP-000241,Q4-2024,572162.0,98199.0,Filed On Time,0.0
APP-000242,Q1-2023,458719.0,79693.0,Filed On Time,0.0
APP-000242,Q2-2023,585611.0,43540.0,Filed On Time,0.0
APP-000242,Q3-2023,384805.0,41991.0,Filed On Time,0.0
APP-000242,Q4-2023,486911.0,36423.0,Late,57.0
APP-000242,Q1-2024,350855.0,29687.0,Filed On Time,0.0
APP-000242,Q2-2024,475095.0,40305.0,Filed On Time,0.0
APP-000242,Q3-2024,416789.0,26596.0,Filed On Time,0.0
APP-000242,Q4-2024,569023.0,65967.0,Late,91.0
APP-000247,Q3-2023,129859.0,7777.0,Filed On Time,0.0
APP-000247,Q4-2023,,,Missing,
APP-000247,Q1-2024,166111.0,9131.0,Filed On Time,0.0
APP-000247,Q2-2024,104791.0,14649.0,Filed On Time,0.0
APP-000247,Q3-2024,121150.0,8485.0,Filed On Time,0.0
APP-000247,Q4-2024,162401.0,8213.0,Filed On Time,0.0
APP-000248,Q1-2023,131818.0,8058.0,Filed On Time,0.0
APP-000248,Q2-2023,95213.0,5892.0,Filed On Time,0.0
APP-000248,Q3-2023,112929.0,7808.0,Filed On Time,0.0
APP-000248,Q4-2023,135287.0,12914.0,Late,87.0
APP-000248,Q1-2024,,,Missing,
APP-000248,Q2-2024,142073.0,20476.0,Filed On Time,0.0
APP-000248,Q3-2024,143217.0,18652.0,Late,40.0
APP-000248,Q4-2024,108014.0,10382.0,Filed On Time,0.0
APP-000251,Q1-2023,366183.0,25343.0,Filed On Time,0.0
APP-000251,Q2-2023,460098.0,74434.0,Filed On Time,0.0
APP-000251,Q3-2023,575457.0,93717.0,Filed On Time,0.0
APP-000251,Q4-2023,372076.0,55884.0,Filed On Time,0.0
APP-000251,Q1-2024,566154.0,77615.0,Late,33.0
APP-000251,Q2-2024,532937.0,62787.0,Late,110.0
APP-000251,Q3-2024,570375.0,86905.0,Filed On Time,0.0
APP-000251,Q4-2024,614443.0,41548.0,Filed On Time,0.0
APP-000255,Q1-2023,103977.0,6240.0,Late,63.0
APP-000255,Q2-2023,91230.0,13433.0,Filed On Time,0.0
APP-000255,Q3-2023,84240.0,5871.0,Filed On Time,0.0
APP-000255,Q4-2023,89131.0,10498.0,Filed On Time,0.0
APP-000255,Q1-2024,,,Missing,
APP-000255,Q2-2024,94999.0,6473.0,Filed On Time,0.0
APP-000255,Q3-2024,107337.0,6843.0,Filed On Time,0.0
APP-000255,Q4-2024,88830.0,5332.0,Filed On Time,0.0
APP-000258,Q1-2023,160527.0,15561.0,Filed On Time,0.0
APP-000258,Q2-2023,99842.0,10543.0,Late,18.0
APP-000258,Q3-2023,,,Missing,
APP-000258,Q4-2023,130792.0,10027.0,Filed On Time,0.0
APP-000258,Q1-2024,137311.0,13689.0,Filed On Time,0.0
APP-000258,Q2-2024,152430.0,17795.0,Filed On Time,0.0
APP-000258,Q3-2024,127833.0,19281.0,Filed On Time,0.0
APP-000258,Q4-2024,111126.0,17783.0,Filed On Time,0.0
APP-000259,Q1-2023,,,Missing,
APP-000259,Q2-2023,65643.0,3985.0,Late,59.0
APP-000259,Q3-2023,70121.0,10659.0,Filed On Time,0.0
APP-000259,Q4-2023,,,Missing,
APP-000259,Q1-2024,49133.0,2925.0,Filed On Time,0.0
APP-000259,Q2-2024,46792.0,5363.0,Filed On Time,0.0
APP-000259,Q3-2024,52247.0,5542.0,Late,7.0
APP-000259,Q4-2024,56550.0,9522.0,Late,95.0
APP-000260,Q1-2024,151054.0,14785.0,Filed On Time,0.0
APP-000260,Q2-2024,141972.0,20849.0,Filed On Time,0.0
APP-000260,Q3-2024,184211.0,22846.0,Late,103.0
APP-000260,Q4-2024,166126.0,15766.0,Filed On Time,0.0
APP-000262,Q1-2023,181315.0,13005.0,Filed On Time,0.0
APP-000262,Q2-2023,145906.0,10201.0,Filed On Time,0.0
APP-000262,Q3-2023,210149.0,20987.0,Filed On Time,0.0
APP-000262,Q4-2023,211458.0,24773.0,Filed On Time,0.0
APP-000262,Q1-2024,134290.0,21468.0,Filed On Time,0.0
APP-000262,Q2-2024,137685.0,7162.0,Filed On Time,0.0
APP-000262,Q3-2024,,,Missing,
APP-000262,Q4-2024,213259.0,36864.0,Filed On Time,0.0
APP-000263,Q1-2023,145680.0,20604.0,Filed On Time,0.0
APP-000263,Q2-2023,145068.0,11203.0,Filed On Time,0.0
APP-000263,Q3-2023,158453.0,21247.0,Filed On Time,0.0
APP-000263,Q4-2023,123767.0,18798.0,Filed On Time,0.0
APP-000263,Q1-2024,153005.0,17152.0,Late,43.0
APP-000263,Q2-2024,162966.0,9602.0,Late,19.0
APP-000263,Q3-2024,145689.0,23234.0,Filed On Time,0.0
APP-000263,Q4-2024,157661.0,20863.0,Late,80.0
APP-000269,Q2-2023,102066.0,9550.0,Filed On Time,0.0
APP-000269,Q3-2023,147703.0,8382.0,Filed On Time,0.0
APP-000269,Q4-2023,146118.0,24139.0,Filed On Time,0.0
APP-000269,Q1-2024,108600.0,7456.0,Filed On Time,0.0
APP-000269,Q2-2024,136590.0,13439.0,Filed On Time,0.0
APP-000269,Q3-2024,137438.0,16950.0,Filed On Time,0.0
APP-000269,Q4-2024,106052.0,7290.0,Late,98.0
APP-000270,Q1-2023,349270.0,61358.0,Late,59.0
APP-000270,Q2-2023,399916.0,58230.0,Filed On Time,0.0
APP-000270,Q3-2023,405825.0,49190.0,Filed On Time,0.0
APP-000270,Q4-2023,462199.0,29993.0,Filed On Time,0.0
APP-000270,Q1-2024,345308.0,43784.0,Late,63.0
APP-000270,Q2-2024,506917.0,33734.0,Filed On Time,0.0
APP-000270,Q3-2024,315973.0,44633.0,Filed On Time,0.0
APP-000270,Q4-2024,307436.0,41955.0,Filed On Time,0.0
APP-000275,Q1-2023,296838.0,39180.0,Late,40.0
APP-000275,Q2-2023,,,Missing,
APP-000275,Q3-2023,279159.0,42139.0,Filed On Time,0.0
APP-000275,Q4-2023,343927.0,24404.0,Filed On Time,0.0
APP-000275,Q1-2024,288965.0,18976.0,Filed On Time,0.0
APP-000275,Q2-2024,226780.0,19926.0,Filed On Time,0.0
APP-000275,Q3-2024,305332.0,20277.0,Filed On Time,0.0
APP-000275,Q4-2024,220536.0,16896.0,Late,44.0
APP-000276,Q1-2023,385692.0,43728.0,Filed On Time,0.0
APP-000276,Q2-2023,373320.0,48173.0,Filed On Time,0.0
APP-000276,Q3-2023,377410.0,54475.0,Late,115.0
APP-000276,Q4-2023,280151.0,35186.0,Late,47.0
APP-000276,Q1-2024,354841.0,57414.0,Filed On Time,0.0
APP-000276,Q2-2024,,,Missing,
APP-000276,Q3-2024,395980.0,52509.0,Late,20.0
APP-000276,Q4-2024,320603.0,38423.0,Filed On Time,0.0
APP-000277,Q1-2023,442278.0,65793.0,Filed On Time,0.0
APP-000277,Q2-2023,655157.0,116547.0,Late,43.0
APP-000277,Q3-2023,644518.0,110118.0,Filed On Time,0.0
APP-000277,Q4-2023,433344.0,35109.0,Filed On Time,0.0
APP-000277,Q1-2024,552543.0,95263.0,Late,21.0
APP-000277,Q2-2024,651313.0,59346.0,Late,65.0
APP-000277,Q3-2024,435730.0,70349.0,Filed On Time,0.0
APP-000277,Q4-2024,502601.0,78542.0,Filed On Time,0.0
APP-000283,Q1-2023,,,Missing,
APP-000283,Q2-2023,250417.0,22041.0,Late,69.0
APP-000283,Q3-2023,,,Missing,
APP-000283,Q4-2023,,,Missing,
APP-000283,Q1-2024,185156.0,19613.0,Late,38.0
APP-000283,Q2-2024,175054.0,22804.0,Filed On Time,0.0
APP-000283,Q3-2024,249708.0,14756.0,Filed On Time,0.0
APP-000283,Q4-2024,176039.0,12642.0,Filed On Time,0.0
APP-000284,Q1-2023,,,Missing,
APP-000284,Q2-2023,146103.0,24406.0,Late,47.0
APP-000284,Q3-2023,,,Missing,
APP-000284,Q4-2023,143103.0,21617.0,Late,56.0
APP-000284,Q1-2024,148171.0,15566.0,Filed On Time,0.0
APP-000284,Q2-2024,142184.0,14651.0,Late,112.0
APP-000284,Q3-2024,,,Missing,
APP-000284,Q4-2024,137452.0,24731.0,Filed On Time,0.0
APP-000289,Q1-2024,309149.0,41802.0,Filed On Time,0.0
APP-000289,Q2-2024,362975.0,52220.0,Filed On Time,0.0
APP-000289,Q3-2024,318614.0,38047.0,Filed On Time,0.0
APP-000289,Q4-2024,304158.0,24850.0,Late,109.0
APP-000290,Q1-2024,1412480.0,166883.0,Filed On Time,0.0
APP-000290,Q2-2024,1028138.0,66619.0,Filed On Time,0.0
APP-000290,Q3-2024,946741.0,67423.0,Filed On Time,0.0
APP-000290,Q4-2024,917932.0,47918.0,Filed On Time,0.0
APP-000298,Q1-2023,241356.0,30779.0,Late,69.0
APP-000298,Q2-2023,209459.0,17956.0,Filed On Time,0.0
APP-000298,Q3-2023,140331.0,12870.0,Filed On Time,0.0
APP-000298,Q4-2023,202992.0,26508.0,Filed On Time,0.0
APP-000298,Q1-2024,208178.0,27715.0,Filed On Time,0.0
APP-000298,Q2-2024,198311.0,14546.0,Filed On Time,0.0
APP-000298,Q3-2024,143139.0,10116.0,Late,15.0
APP-000298,Q4-2024,158632.0,8766.0,Filed On Time,0.0
APP-000301,Q1-2023,454338.0,76003.0,Late,88.0
APP-000301,Q2-2023,546936.0,92144.0,Late,102.0
APP-000301,Q3-2023,570775.0,42260.0,Late,19.0
APP-000301,Q4-2023,349333.0,61437.0,Filed On Time,0.0
APP-000301,Q1-2024,588743.0,42320.0,Filed On Time,0.0
APP-000301,Q2-2024,465851.0,67435.0,Filed On Time,0.0
APP-000301,Q3-2024,520070.0,58382.0,Filed On Time,0.0
APP-000301,Q4-2024,523913.0,51300.0,Late,68.0
APP-000303,Q1-2023,430996.0,55421.0,Filed On Time,0.0
APP-000303,Q2-2023,279488.0,31604.0,Filed On Time,0.0
APP-000303,Q3-2023,474342.0,43601.0,Late,101.0
APP-000303,Q4-2023,432531.0,69655.0,Filed On Time,0.0
APP-000303,Q1-2024,359827.0,37508.0,Late,98.0
APP-000303,Q2-2024,,,Missing,
APP-000303,Q3-2024,348497.0,38978.0,Filed On Time,0.0
APP-000303,Q4-2024,296400.0,37195.0,Late,50.0
APP-000304,Q1-2024,370342.0,60347.0,Filed On Time,0.0
APP-000304,Q2-2024,533669.0,87919.0,Filed On Time,0.0
APP-000304,Q3-2024,451874.0,24804.0,Filed On Time,0.0
APP-000304,Q4-2024,382975.0,63703.0,Filed On Time,0.0
APP-000305,Q1-2024,719322.0,122515.0,Late,52.0
APP-000305,Q2-2024,747824.0,112043.0,Late,46.0
APP-000305,Q3-2024,638012.0,85080.0,Late,65.0
APP-000305,Q4-2024,563747.0,33360.0,Filed On Time,0.0
APP-000307,Q1-2023,62085.0,8448.0,Filed On Time,0.0
APP-000307,Q2-2023,91358.0,10076.0,Filed On Time,0.0
APP-000307,Q3-2023,,,Missing,
APP-000307,Q4-2023,62904.0,10166.0,Late,75.0
APP-000307,Q1-2024,72495.0,8119.0,Late,20.0
APP-000307,Q2-2024,92425.0,9020.0,Late,73.0
APP-000307,Q3-2024,76435.0,4816.0,Filed On Time,0.0
APP-000307,Q4-2024,,,Missing,
APP-000310,Q1-2023,344569.0,59632.0,Filed On Time,0.0
APP-000310,Q2-2023,427393.0,45986.0,Filed On Time,0.0
APP-000310,Q3-2023,336661.0,42461.0,Filed On Time,0.0
APP-000310,Q4-2023,297490.0,38796.0,Filed On Time,0.0
APP-000310,Q1-2024,412626.0,29730.0,Late,96.0
APP-000310,Q2-2024,,,Missing,
APP-000310,Q3-2024,342342.0,54959.0,Filed On Time,0.0
APP-000310,Q4-2024,306562.0,42079.0,Filed On Time,0.0
APP-000311,Q1-2023,263159.0,32609.0,Filed On Time,0.0
APP-000311,Q2-2023,251376.0,28578.0,Filed On Time,0.0
APP-000311,Q3-2023,,,Missing,
APP-000311,Q4-2023,190408.0,33912.0,Filed On Time,0.0
APP-000311,Q1-2024,214168.0,15712.0,Filed On Time,0.0
APP-000311,Q2-2024,252316.0,15778.0,Filed On Time,0.0
APP-000311,Q3-2024,185490.0,15159.0,Filed On Time,0.0
APP-000311,Q4-2024,273373.0,31532.0,Filed On Time,0.0
APP-000313,Q1-2023,685481.0,119897.0,Filed On Time,0.0
APP-000313,Q2-2023,446927.0,59788.0,Late,12.0
APP-000313,Q3-2023,474695.0,72107.0,Filed On Time,0.0
APP-000313,Q4-2023,664119.0,97073.0,Filed On Time,0.0
APP-000313,Q1-2024,418547.0,68134.0,Late,32.0
APP-000313,Q2-2024,709421.0,77038.0,Filed On Time,0.0
APP-000313,Q3-2024,603276.0,83770.0,Filed On Time,0.0
APP-000313,Q4-2024,649563.0,94072.0,Filed On Time,0.0
APP-000315,Q1-2023,149671.0,25633.0,Late,92.0
APP-000315,Q2-2023,180504.0,32394.0,Filed On Time,0.0
APP-000315,Q3-2023,173424.0,24992.0,Filed On Time,0.0
APP-000315,Q4-2023,218861.0,12475.0,Late,60.0
APP-000315,Q1-2024,145584.0,8512.0,Filed On Time,0.0
APP-000315,Q2-2024,215480.0,20335.0,Filed On Time,0.0
APP-000315,Q3-2024,160585.0,24204.0,Late,117.0
APP-000315,Q4-2024,184589.0,22195.0,Filed On Time,0.0
APP-000316,Q1-2023,289618.0,15336.0,Filed On Time,0.0
APP-000316,Q2-2023,266835.0,22005.0,Late,41.0
APP-000316,Q3-2023,310667.0,38740.0,Filed On Time,0.0
APP-000316,Q4-2023,310411.0,43136.0,Filed On Time,0.0
APP-000316,Q1-2024,249908.0,34117.0,Filed On Time,0.0
APP-000316,Q2-2024,297946.0,30235.0,Filed On Time,0.0
APP-000316,Q3-2024,325595.0,39530.0,Filed On Time,0.0
APP-000316,Q4-2024,329406.0,37479.0,Filed On Time,0.0
APP-000319,Q1-2023,560610.0,59626.0,Filed On Time,0.0
APP-000319,Q2-2023,,,Missing,
APP-000319,Q3-2023,436838.0,53545.0,Filed On Time,0.0
APP-000319,Q4-2023,529967.0,40638.0,Filed On Time,0.0
APP-000319,Q1-2024,468837.0,53770.0,Filed On Time,0.0
APP-000319,Q2-2024,,,Missing,
APP-000319,Q3-2024,,,Missing,
APP-000319,Q4-2024,516640.0,37337.0,Filed On Time,0.0
APP-000322,Q1-2024,121623.0,8209.0,Filed On Time,0.0
APP-000322,Q2-2024,194854.0,30351.0,Filed On Time,0.0
APP-000322,Q3-2024,129691.0,13741.0,Late,81.0
