application_id,cibil_score,num_active_loans,total_outstanding_debt,credit_utilization_pct,num_credit_inquiries_30d,num_credit_inquiries_90d,has_previous_default,days_since_last_default,credit_age_months,num_credit_cards
APP-000478,804,1,785543,52.6,1,2,0,0,197,2
APP-000479,716,2,113228,10.8,1,4,0,0,145,0
APP-000480,787,4,172152,28.9,4,4,0,0,154,1
APP-000481,778,3,227416,28.0,2,4,0,0,241,0
APP-000482,561,1,359228,48.9,1,1,1,951,151,1
APP-000483,751,0,0,27.9,1,3,0,0,121,1
APP-000484,701,0,0,5.3,3,4,0,0,166,3
APP-000485,775,3,1248461,42.6,2,5,0,0,117,4
APP-000486,692,2,592895,85.1,1,2,0,0,229,2
APP-000487,672,1,108220,30.3,2,2,0,0,138,0
APP-000488,680,2,206350,52.4,1,2,0,0,85,4
APP-000489,731,2,812535,20.8,1,1,0,0,120,3
APP-000490,804,0,0,2.4,1,1,0,0,178,1
APP-000491,730,2,118909,45.5,2,2,0,0,121,2
APP-000492,774,3,357952,54.9,1,2,0,0,174,2
APP-000493,716,1,239642,74.6,0,1,0,0,154,1
APP-000494,741,1,325098,17.6,1,1,0,0,131,0
APP-000495,672,0,0,16.8,0,1,1,1043,68,1
APP-000496,668,1,121715,26.6,1,3,1,1201,209,1
APP-000497,894,0,0,21.4,0,1,0,0,102,3
APP-000498,654,2,388971,30.5,0,0,0,0,73,3
APP-000499,775,0,0,7.1,0,0,0,0,115,2
APP-000500,708,1,154239,2.8,0,1,0,0,167,1
APP-000501,706,1,64033,10.5,1,2,0,0,131,0
APP-000502,632,3,1548861,50.7,2,3,1,522,66,1
APP-000503,783,1,138039,37.6,2,3,0,0,139,3
APP-000504,853,2,585358,34.3,1,3,0,0,200,2
APP-000505,870,2,413817,42.4,1,2,0,0,118,3
APP-000506,783,0,0,3.0,0,1,0,0,116,1
APP-000507,893,2,1038495,50.0,0,3,0,0,157,1
APP-000508,772,2,2564911,46.7,0,0,0,0,154,2
APP-000509,765,0,0,19.7,2,2,0,0,120,2
APP-000510,729,4,1313026,34.2,2,2,0,0,123,1
APP-000511,654,0,0,13.6,0,0,0,0,213,0
APP-000512,584,2,291513,30.2,0,1,1,696,202,0
APP-000513,606,0,0,6.0,0,0,0,0,114,2
APP-000514,703,2,323472,77.2,0,0,0,0,104,2
APP-000515,649,3,1620577,54.4,1,1,0,0,142,1
APP-000516,654,1,124581,26.2,0,2,0,0,228,2
APP-000517,649,2,357189,11.0,1,1,0,0,163,2
APP-000518,631,3,478403,10.1,0,1,1,1027,79,2
APP-000519,720,0,0,19.7,0,0,0,0,135,1
APP-000520,670,0,0,9.8,2,2,1,287,54,0
APP-000521,647,0,0,6.3,3,3,1,1564,169,1
APP-000522,705,1,104220,38.1,0,1,0,0,181,0
APP-000523,723,1,662860,35.9,0,0,0,0,120,1
APP-000524,514,0,0,10.4,1,4,1,1023,119,2
APP-000525,875,3,965202,81.4,2,3,0,0,132,2
APP-000526,752,3,326879,44.6,1,1,0,0,171,2
APP-000527,639,1,120370,44.8,1,1,1,1439,125,2
APP-000528,656,0,0,5.0,0,1,0,0,135,0
APP-000529,801,0,0,21.1,1,1,0,0,214,0
APP-000530,621,1,78591,27.1,5,5,1,477,112,0
APP-000531,688,1,1069088,22.5,2,2,1,708,134,0
APP-000532,578,3,2323040,61.7,2,2,1,916,148,2
APP-000533,802,2,241316,41.6,0,0,0,0,129,0
APP-000534,637,0,0,8.4,3,4,1,1201,121,1
APP-000535,791,3,750570,76.8,0,1,0,0,187,3
APP-000536,619,1,328109,57.4,5,5,0,0,87,3
APP-000537,712,0,0,10.4,2,3,0,0,150,0
APP-000538,678,1,479802,18.4,1,4,0,0,126,2
APP-000539,677,2,168617,61.2,0,1,1,288,188,2
APP-000540,707,0,0,1.9,0,0,0,0,98,2
APP-000541,724,4,357429,74.9,2,3,0,0,236,1
APP-000542,766,1,232439,64.5,1,1,0,0,193,3
APP-000543,824,0,0,1.0,1,3,0,0,241,1
APP-000544,809,1,215580,51.1,2,3,0,0,87,1
APP-000545,691,0,0,20.1,3,4,1,1695,51,0
APP-000546,637,1,108315,25.4,4,5,1,498,148,1
APP-000547,680,3,603293,53.3,2,2,0,0,140,0
APP-000548,720,1,88475,58.5,2,2,0,0,112,1
APP-000549,596,1,276154,76.3,1,4,1,1150,143,0
APP-000550,629,0,0,18.5,0,0,0,0,125,0
APP-000551,583,3,187194,32.0,2,3,1,842,157,1
APP-000552,781,0,0,18.1,2,3,0,0,118,1
APP-000553,608,1,313708,30.8,1,1,0,0,131,1
APP-000554,754,2,280905,45.1,0,0,0,0,227,2
APP-000555,787,0,0,23.5,1,1,0,0,150,2
APP-000556,694,2,870033,57.0,3,5,1,631,156,0
APP-000557,900,0,0,1.7,4,4,0,0,94,1
APP-000558,659,0,0,29.5,0,2,0,0,158,0
APP-000559,646,2,995005,20.7,0,2,1,297,158,3
APP-000560,623,0,0,28.6,1,4,1,408,172,4
APP-000561,744,2,281772,69.0,5,7,0,0,176,1
APP-000562,746,2,424553,54.0,2,2,0,0,124,0
APP-000563,627,3,1531255,41.7,4,4,0,0,158,1
APP-000564,714,1,90437,11.1,0,0,0,0,148,3
APP-000565,730,0,0,12.0,1,2,0,0,121,2
APP-000566,796,1,154766,36.0,0,0,0,0,169,3
APP-000567,655,4,3053530,69.1,3,3,1,814,115,2
APP-000568,591,0,0,25.1,0,0,1,1530,89,1
APP-000569,768,0,0,14.0,2,3,0,0,142,2
APP-000570,696,1,363114,45.2,0,3,1,1681,129,1
APP-000571,851,3,775213,27.5,0,1,0,0,149,2
APP-000572,615,0,0,22.4,0,1,1,374,174,0
APP-000573,746,1,530660,15.5,1,4,0,0,129,0
APP-000574,682,2,241690,44.3,0,1,1,916,62,2
APP-000575,704,3,1277733,39.5,3,3,0,0,84,2
APP-000576,690,1,109520,37.4,2,2,0,0,125,0
APP-000577,741,0,0,12.8,1,1,0,0,155,2
APP-000578,752,0,0,8.6,2,2,0,0,171,2
APP-000579,772,0,0,15.3,0,0,0,0,157,3
APP-000580,544,1,495473,60.4,0,0,1,956,171,4
APP-000581,676,1,161946,23.6,3,4,1,1538,122,0
APP-000582,900,2,196323,16.7,2,2,0,0,147,0
APP-000583,729,1,361883,38.4,5,5,0,0,116,0
APP-000584,754,1,323910,43.8,0,0,0,0,119,3
APP-000585,790,0,0,11.1,5,6,0,0,221,1
APP-000586,783,1,236420,25.7,0,1,0,0,145,0
APP-000587,627,0,0,9.2,0,1,1,1762,94,1
APP-000588,636,2,321613,41.5,5,6,1,1099,128,1
APP-000589,812,2,1097701,64.6,0,0,0,0,124,3
APP-000590,709,0,0,27.5,1,4,0,0,138,2
APP-000591,600,2,583019,25.0,1,1,0,0,220,3
APP-000592,762,1,201565,20.0,2,2,0,0,153,1
APP-000593,645,2,840324,18.9,1,1,1,1252,162,2
APP-000594,685,1,238616,65.2,0,1,0,0,108,2
APP-000595,763,3,491775,88.5,1,1,0,0,160,2
APP-000596,753,1,75297,52.8,1,1,0,0,164,2
APP-000597,694,2,343024,2.8,0,0,0,0,110,1
APP-000598,698,1,97495,20.2,1,1,0,0,165,0
APP-000599,844,2,314470,18.0,2,3,0,0,172,1
APP-000600,598,1,378477,60.3,0,0,1,748,178,2
APP-000601,650,1,359526,32.8,1,1,0,0,146,3
APP-000602,810,1,166862,69.2,2,2,0,0,167,4
APP-000603,724,1,913679,39.9,0,1,0,0,137,0
APP-000604,673,1,220056,43.2,2,3,0,0,227,0
APP-000605,753,1,412433,55.1,0,0,0,0,128,1
APP-000606,661,2,529756,55.1,0,1,0,0,169,1
APP-000607,601,0,0,22.7,0,3,0,0,204,2
APP-000608,796,0,0,21.7,0,2,0,0,126,1
APP-000609,663,1,171305,37.2,1,3,1,1135,138,1
APP-000610,627,0,0,4.6,0,1,0,0,115,2
APP-000611,680,1,165695,40.1,2,2,0,0,55,2
APP-000612,733,4,1643668,44.6,1,2,0,0,131,2
APP-000613,590,1,154143,41.5,0,1,0,0,130,1
APP-000614,758,0,0,25.6,2,3,0,0,260,1
APP-000615,741,1,89771,17.4,1,4,0,0,144,3
APP-000616,549,2,577385,27.9,0,1,1,945,115,1
APP-000617,839,3,1247196,47.6,3,3,0,0,155,1
APP-000618,900,0,0,27.7,4,6,0,0,119,2
APP-000619,751,1,460906,48.9,0,0,0,0,142,3
APP-000620,691,1,626173,18.8,1,1,0,0,179,3
APP-000621,667,2,471018,32.3,0,0,0,0,109,2
APP-000622,740,1,129194,22.0,1,2,0,0,198,1
APP-000623,705,1,293939,48.6,4,4,0,0,110,1
APP-000624,677,1,176340,48.1,5,6,0,0,142,0
APP-000625,679,1,150779,36.5,1,1,0,0,206,3
APP-000626,710,1,209867,20.8,1,1,0,0,230,1
APP-000627,783,0,0,23.4,5,8,0,0,162,4
APP-000628,737,2,270547,29.9,1,1,0,0,148,2
APP-000629,693,1,1160433,52.4,3,4,0,0,109,2
APP-000630,537,0,0,22.0,3,3,0,0,100,2
APP-000631,659,0,0,10.3,0,0,1,1213,124,2
APP-000632,732,1,531116,28.4,3,5,0,0,207,2
APP-000633,694,0,0,5.9,2,2,0,0,196,3
APP-000634,825,1,202672,30.4,4,4,0,0,108,2
APP-000635,725,0,0,29.6,0,3,0,0,67,1
APP-000636,630,0,0,12.1,0,0,1,1430,150,1
APP-000637,657,1,519537,19.2,3,4,0,0,110,2
APP-000638,714,0,0,22.2,3,3,0,0,129,3
APP-000639,740,4,2591324,31.0,1,3,0,0,118,2
APP-000640,596,0,0,4.6,0,0,1,262,126,1
APP-000641,753,1,499277,76.0,1,3,0,0,228,2
APP-000642,654,1,178719,37.0,0,2,0,0,204,1
APP-000643,754,0,0,10.2,1,1,0,0,97,2
APP-000644,636,2,1003122,29.0,0,1,1,1641,152,1
APP-000645,777,1,211453,46.5,0,1,0,0,179,3
APP-000646,749,0,0,20.0,0,0,0,0,132,1
APP-000647,775,1,543628,32.6,1,2,0,0,200,1
APP-000648,641,2,720652,29.5,0,0,0,0,157,2
APP-000649,612,1,132389,60.4,0,0,1,929,203,2
APP-000650,776,2,323918,8.7,3,4,0,0,102,1
APP-000651,691,1,338505,9.9,1,1,0,0,134,2
APP-000652,638,0,0,20.7,1,3,0,0,176,2
APP-000653,825,0,0,18.0,1,4,0,0,196,1
APP-000654,562,1,101878,72.9,1,2,1,731,130,3
APP-000655,816,0,0,6.0,3,3,0,0,141,0
APP-000656,752,1,874211,52.5,0,0,0,0,92,1
APP-000657,673,1,80751,55.4,1,1,0,0,151,1
APP-000658,729,2,164982,85.5,1,4,0,0,64,2
APP-000659,740,1,255295,44.1,0,0,0,0,203,2
APP-000660,829,1,275440,61.9,3,4,0,0,92,0
APP-000661,823,2,1019799,81.4,1,3,0,0,95,1
APP-000662,635,0,0,25.7,0,1,1,224,92,2
APP-000663,608,0,0,15.5,0,0,1,1269,175,3
APP-000664,841,2,513623,80.2,3,3,0,0,151,1
APP-000665,665,1,329508,36.5,2,2,0,0,97,4
APP-000666,645,3,641378,54.0,0,1,0,0,156,2
APP-000667,626,1,75067,7.7,0,0,1,1484,145,2
APP-000668,741,0,0,5.0,2,2,0,0,236,2
APP-000669,586,3,1608851,47.2,1,2,1,235,117,3
APP-000670,629,3,704990,42.9,1,3,1,871,203,0
APP-000671,605,2,448545,36.0,0,0,1,379,115,0
APP-000672,719,2,1417502,46.0,0,3,0,0,139,1
APP-000673,706,2,1008726,85.3,0,1,0,0,94,0
APP-000674,836,1,39728,19.3,1,1,0,0,164,0
APP-000675,800,1,343301,57.3,2,2,0,0,130,1
APP-000676,703,1,590945,31.4,0,1,0,0,145,2
APP-000677,633,4,1296671,26.2,0,0,0,0,190,1
APP-000678,705,2,540121,47.1,2,3,0,0,77,0
APP-000679,731,0,0,9.8,3,3,0,0,171,1
APP-000680,561,1,406030,78.0,0,1,0,0,100,1
APP-000681,654,2,222384,23.9,2,2,0,0,101,2
APP-000682,814,2,364646,2.8,0,0,0,0,92,1
APP-000683,762,1,532444,48.6,1,1,0,0,180,3
APP-000684,802,2,824201,32.6,1,2,0,0,75,2
APP-000685,705,2,1750001,20.8,0,3,0,0,147,0
APP-000686,722,2,478097,17.3,2,3,0,0,74,1
APP-000687,591,3,637790,49.2,2,2,0,0,154,0
APP-000688,717,0,0,20.4,0,0,0,0,114,2
APP-000689,821,0,0,7.0,0,0,0,0,130,2
APP-000690,808,0,0,13.7,0,2,0,0,148,3
APP-000691,667,1,307815,77.7,0,0,0,0,136,1
APP-000692,599,2,300497,80.5,0,1,1,1494,181,1
APP-000693,734,1,662739,12.7,0,0,0,0,165,0
APP-000694,637,3,494134,18.3,1,1,1,499,153,0
APP-000695,546,2,1027188,34.2,0,0,0,0,83,3
APP-000696,682,2,400276,22.1,0,0,0,0,242,0
APP-000697,612,0,0,15.1,1,1,0,0,168,1
APP-000698,772,1,115831,5.9,1,3,0,0,119,0
APP-000699,776,2,372028,35.9,2,4,0,0,81,0
APP-000700,833,1,258414,20.3,0,2,0,0,126,2
APP-000701,562,2,334659,66.3,1,1,1,1620,264,0
APP-000702,804,0,0,14.7,0,1,0,0,153,0
APP-000703,753,1,207787,36.8,1,2,0,0,137,3
APP-000704,626,1,641930,30.5,0,0,1,403,114,3
APP-000705,658,0,0,24.7,1,2,0,0,105,1
APP-000706,598,2,395164,4.6,1,2,1,1774,109,2
APP-000707,753,2,1093320,12.2,0,0,0,0,173,2
APP-000708,661,1,360793,81.1,1,1,1,250,107,0
APP-000709,687,1,646625,31.1,3,3,1,516,184,2
APP-000710,711,1,557150,57.5,1,2,0,0,185,1
APP-000711,614,1,123401,36.5,0,2,1,1418,160,1
APP-000712,830,1,273496,69.2,1,4,0,0,199,1
APP-000713,539,1,234976,63.1,0,1,1,832,143,1
APP-000714,585,0,0,17.0,1,1,1,778,150,2
APP-000715,672,2,531958,48.1,0,0,1,1255,169,4
APP-000716,641,4,998370,74.3,1,4,1,308,200,1
APP-000717,728,1,138133,65.2,1,3,0,0,120,1
APP-000718,569,1,642312,36.4,2,4,1,251,180,2
APP-000719,672,2,552526,31.1,3,5,1,292,150,3
APP-000720,698,1,312595,77.9,0,0,0,0,108,0
APP-000721,776,3,500110,72.6,4,4,0,0,163,1
APP-000722,747,1,270937,39.6,1,1,0,0,190,3
APP-000723,796,2,153931,48.0,0,0,0,0,157,2
APP-000724,794,0,0,4.4,1,1,0,0,181,0
APP-000725,636,1,166892,26.6,1,1,1,683,159,2
APP-000726,586,1,396501,10.1,2,2,0,0,82,1
APP-000727,657,1,224130,77.2,0,0,0,0,74,3
APP-000728,645,1,79673,11.4,0,1,1,1050,171,1
APP-000729,756,2,172637,48.0,0,0,0,0,88,2
APP-000730,600,2,711113,29.3,1,1,1,1631,151,0
APP-000731,734,0,0,11.0,0,3,0,0,158,1
APP-000732,786,0,0,14.3,1,2,0,0,212,3
APP-000733,530,1,61889,64.4,0,2,1,1176,212,3
APP-000734,559,1,255831,28.3,0,1,0,0,167,2
APP-000735,522,2,242131,42.4,2,3,0,0,98,1
APP-000736,745,0,0,24.7,0,0,0,0,187,1
APP-000737,738,0,0,17.6,1,2,0,0,185,0
APP-000738,761,3,841348,17.7,0,1,0,0,156,1
APP-000739,777,2,322083,76.1,0,2,0,0,73,1
APP-000740,639,1,498604,30.2,1,4,0,0,133,1
APP-000741,744,1,350650,21.3,1,1,0,0,117,0
APP-000742,594,2,78782,30.7,1,1,0,0,164,1
APP-000743,827,0,0,4.1,1,1,0,0,95,2
APP-000744,625,2,951864,25.4,1,2,1,525,125,1
APP-000745,639,4,601564,19.0,0,2,0,0,98,3
APP-000746,636,3,370729,55.3,1,2,1,1525,154,0
APP-000747,720,2,335867,40.2,1,4,0,0,93,0
APP-000748,805,4,937433,16.9,5,5,0,0,198,1
APP-000749,602,0,0,3.8,2,4,1,1690,129,1
APP-000750,696,0,0,15.1,0,1,0,0,145,0
APP-000751,707,3,463848,70.7,1,2,0,0,168,2
APP-000752,556,0,0,17.4,0,0,0,0,127,2
APP-000753,709,4,897172,36.5,4,5,0,0,176,3
APP-000754,644,0,0,19.6,0,2,1,859,133,1
APP-000755,679,3,938414,55.2,3,3,0,0,198,1
APP-000756,822,1,252003,8.3,1,1,0,0,178,1
APP-000757,775,2,567939,59.5,2,2,0,0,105,4
APP-000758,707,2,239795,14.6,1,1,0,0,86,3
APP-000759,790,4,273128,64.4,1,2,0,0,88,2
APP-000760,654,1,346869,52.2,0,3,0,0,137,3
APP-000761,583,3,405121,31.6,0,2,0,0,157,1
APP-000762,759,1,155243,46.2,3,3,0,0,110,2
APP-000763,725,2,182673,19.5,0,0,0,0,138,1
APP-000764,596,2,333554,23.9,1,1,0,0,166,0
APP-000765,655,2,681387,25.8,2,3,0,0,74,2
APP-000766,666,0,0,24.8,2,2,0,0,87,3
APP-000767,763,0,0,3.2,1,1,0,0,124,2
APP-000768,698,1,173548,13.2,1,1,0,0,198,2
APP-000769,673,1,254737,79.4,0,0,0,0,197,2
APP-000770,747,0,0,20.8,0,0,0,0,150,1
APP-000771,726,2,1655248,64.8,0,0,0,0,53,2
APP-000772,790,1,107304,50.8,1,2,0,0,136,2
APP-000773,817,2,1045085,36.7,1,4,0,0,150,2
APP-000774,643,0,0,24.5,1,1,0,0,107,1
APP-000775,565,1,137536,66.1,3,3,1,181,156,3
APP-000776,568,1,130642,50.8,0,1,1,513,196,4
APP-000777,737,0,0,28.6,2,2,0,0,111,1
APP-000778,592,0,0,19.3,0,2,1,744,119,1
APP-000779,582,1,489301,23.6,2,3,1,1005,78,4
APP-000780,691,0,0,16.3,2,5,0,0,150,0
APP-000781,643,0,0,10.2,0,1,0,0,155,2
APP-000782,698,1,631864,26.4,2,2,0,0,104,0
APP-000783,656,0,0,3.7,5,5,0,0,133,1
APP-000784,778,0,0,12.8,0,1,0,0,154,0
APP-000785,826,0,0,15.8,0,0,0,0,246,1
APP-000786,721,1,366529,52.6,1,4,0,0,187,2
APP-000787,641,2,481519,22.0,2,3,0,0,144,3
APP-000788,724,3,1045216,51.3,0,0,0,0,124,1
APP-000789,747,4,3802595,32.4,0,0,0,0,83,2
APP-000790,713,2,199439,32.9,0,2,0,0,86,2
APP-000791,635,3,1118889,37.7,0,1,1,1232,229,2
APP-000792,741,1,206008,49.5,0,0,0,0,87,1
APP-000793,612,2,787773,24.7,1,2,1,312,117,3
APP-000794,686,4,1795322,38.2,0,0,0,0,141,1
APP-000795,682,0,0,4.1,0,0,1,317,181,4
APP-000796,695,0,0,5.0,0,1,1,480,108,0
APP-000797,648,0,0,3.3,1,1,1,1619,103,4
APP-000798,738,3,1120374,35.0,3,4,0,0,102,0
APP-000799,698,0,0,9.6,0,1,1,813,72,1
APP-000800,637,2,1069037,34.4,1,3,1,1721,179,0
APP-000801,619,1,49359,50.9,4,7,1,1161,132,1
APP-000802,801,0,0,1.1,1,1,0,0,162,1
APP-000803,595,0,0,23.4,0,0,1,714,122,1
APP-000804,705,2,797574,19.3,4,4,0,0,168,0
APP-000805,882,1,170614,64.0,0,1,0,0,136,1
APP-000806,804,2,317837,20.3,3,3,0,0,148,1
APP-000807,741,0,0,26.7,0,0,0,0,141,0
APP-000808,660,1,234458,28.1,2,5,0,0,134,2
APP-000809,674,1,43456,9.9,0,0,0,0,165,4
APP-000810,350,1,480688,66.9,0,1,1,438,101,1
APP-000811,647,1,94583,31.8,4,6,0,0,166,3
APP-000812,761,1,270650,42.5,4,6,0,0,236,0
APP-000813,688,1,309274,17.2,3,5,1,1626,181,2
APP-000814,595,2,584338,31.4,4,5,1,883,138,2
APP-000815,597,0,0,7.0,0,1,1,1173,153,2
APP-000816,743,3,3422476,45.1,1,2,0,0,188,0
APP-000817,653,1,547930,21.6,0,0,0,0,106,4
APP-000818,490,0,0,6.0,1,1,1,806,227,1
APP-000819,631,2,357631,59.5,1,1,0,0,141,1
APP-000820,745,2,579514,59.8,0,1,0,0,144,1
APP-000821,723,0,0,29.3,1,1,0,0,144,0
APP-000822,696,1,97560,54.7,2,3,1,993,83,1
APP-000823,759,1,67344,43.5,1,2,0,0,78,1
APP-000824,678,2,255536,22.4,4,7,0,0,178,1
APP-000825,773,2,593782,29.1,4,5,0,0,191,2
APP-000826,546,2,186131,32.5,0,0,0,0,118,2
APP-000827,665,0,0,1.1,1,2,0,0,129,1
APP-000828,742,1,236418,58.2,4,4,0,0,134,0
APP-000829,673,1,569783,17.1,1,3,0,0,160,1
APP-000830,582,1,285457,76.1,1,1,1,683,170,0
APP-000831,739,1,376014,47.2,0,2,0,0,105,1
APP-000832,700,0,0,29.6,2,2,0,0,248,1
APP-000833,667,0,0,17.0,0,1,0,0,149,1
APP-000834,585,0,0,17.8,0,3,1,1210,141,1
APP-000835,751,1,708375,36.7,0,3,0,0,187,3
APP-000836,584,2,740186,71.1,2,2,1,1383,123,3
APP-000837,698,4,1660445,22.0,1,1,0,0,178,1
APP-000838,758,2,1798876,15.7,0,3,0,0,134,1
APP-000839,612,1,508469,38.3,0,0,1,888,99,2
APP-000840,640,3,314995,43.5,0,0,0,0,119,1
APP-000841,572,1,364621,2.3,0,0,1,588,158,2
APP-000842,705,0,0,4.3,2,2,0,0,167,4
APP-000843,657,0,0,26.5,5,5,0,0,141,1
APP-000844,845,3,545267,69.2,1,1,0,0,132,2
APP-000845,737,1,941749,64.5,0,2,0,0,190,2
APP-000846,735,1,468154,65.0,5,5,0,0,214,1
APP-000847,589,1,253403,30.8,0,0,0,0,132,4
APP-000848,797,1,188545,42.6,0,2,0,0,163,0
APP-000849,693,1,420238,9.2,3,3,0,0,192,1
APP-000850,716,0,0,29.0,1,1,0,0,169,1
APP-000851,829,2,483250,28.2,2,2,0,0,140,1
APP-000852,651,1,499620,58.5,1,1,0,0,129,1
APP-000853,666,1,345701,15.1,1,2,0,0,150,0
APP-000854,702,1,138620,20.5,0,2,0,0,142,1
APP-000855,764,2,810968,11.4,2,2,0,0,226,3
APP-000856,636,0,0,0.0,0,0,1,1175,191,2
APP-000857,603,1,308938,22.2,2,2,0,0,159,0
APP-000858,667,0,0,16.5,0,1,1,438,57,2
APP-000859,781,1,201134,67.1,0,0,0,0,145,1
APP-000860,549,1,91985,50.6,0,1,0,0,54,1
APP-000861,683,2,566271,62.3,3,3,1,422,161,2
APP-000862,646,3,979450,9.7,5,6,1,668,83,2
APP-000863,840,1,595022,27.9,1,2,0,0,178,0
APP-000864,706,3,652018,41.0,0,0,0,0,163,0
APP-000865,540,2,2359868,16.9,0,1,1,1659,134,2
APP-000866,842,2,858344,53.0,4,4,0,0,131,0
APP-000867,788,2,392681,37.4,1,1,0,0,124,1
APP-000868,654,3,499102,23.5,0,3,0,0,77,1
APP-000869,648,2,403939,42.2,1,2,1,1556,150,2
APP-000870,737,0,0,15.4,0,0,0,0,108,0
APP-000871,774,0,0,22.9,0,1,0,0,125,0
APP-000872,651,4,593682,21.8,1,1,0,0,147,2
APP-000873,794,1,1127665,3.4,0,0,0,0,154,1
APP-000874,598,2,256951,39.1,4,5,1,627,186,3
APP-000875,732,2,415703,61.5,2,4,0,0,112,0
APP-000876,702,2,1485725,23.1,0,0,0,0,106,1
APP-000877,780,0,0,23.8,0,0,0,0,110,1
APP-000878,753,2,126680,23.4,1,1,0,0,105,3
APP-000879,622,2,1504247,28.5,0,0,1,428,176,4
APP-000880,648,2,122842,24.5,0,1,1,1245,174,0
APP-000881,762,1,352999,70.1,1,1,0,0,112,2
APP-000882,573,0,0,11.3,2,2,0,0,140,2
APP-000883,652,1,558329,38.4,0,0,0,0,156,0
APP-000884,713,1,209108,23.0,0,2,0,0,102,0
APP-000885,658,0,0,26.7,0,1,0,0,161,0
APP-000886,684,1,30120,31.9,3,3,1,393,96,0
APP-000887,734,1,601270,50.4,0,1,0,0,207,1
APP-000888,682,4,1986226,41.7,1,1,1,512,80,1
APP-000889,644,3,832623,46.9,2,5,1,1565,102,1
APP-000890,726,1,60070,48.6,1,1,0,0,89,1
APP-000891,760,1,181740,68.2,0,2,0,0,141,2
APP-000892,795,2,258366,47.0,1,1,0,0,110,1
APP-000893,688,1,394742,40.7,0,0,0,0,140,4
APP-000894,837,3,317144,82.3,0,2,0,0,119,2
APP-000895,522,2,365526,54.4,0,1,1,1187,91,2
APP-000896,544,1,399818,40.0,0,0,0,0,148,0
APP-000897,679,2,402769,18.5,1,2,0,0,196,2
APP-000898,548,0,0,26.6,2,5,1,703,127,0
APP-000899,770,1,349817,40.9,0,3,0,0,176,2
APP-000900,575,2,876540,19.2,2,3,0,0,126,2
APP-000901,659,4,668741,11.8,2,4,0,0,196,2
APP-000902,594,0,0,4.0,1,2,0,0,89,2
APP-000903,554,1,275849,36.5,3,6,0,0,173,1
APP-000904,753,0,0,29.4,1,2,0,0,178,3
APP-000905,833,0,0,2.5,0,1,0,0,101,0
APP-000906,699,2,405515,52.1,0,1,0,0,69,3
APP-000907,594,2,3188867,23.0,3,6,0,0,171,1
APP-000908,659,1,134457,12.5,0,1,0,0,192,1
APP-000909,567,0,0,22.3,0,0,0,0,128,2
APP-000910,804,1,162860,54.5,0,0,0,0,109,1
APP-000911,653,1,113377,26.4,0,1,1,910,135,2
APP-000912,684,1,301978,51.9,0,1,0,0,120,1
APP-000913,605,1,241500,33.9,1,1,0,0,166,0
APP-000914,660,4,1025890,36.1,3,3,0,0,134,2
APP-000915,699,0,0,22.2,3,3,1,1099,140,2
APP-000916,650,1,153565,57.4,2,4,0,0,63,1
APP-000917,849,0,0,25.7,0,1,0,0,112,1
APP-000918,641,0,0,0.3,1,1,0,0,58,1
APP-000919,641,4,1407553,38.2,1,1,1,1489,156,2
APP-000920,647,3,755936,37.9,1,3,1,885,102,0
APP-000921,684,0,0,22.4,2,3,0,0,73,0
APP-000922,762,0,0,23.5,3,3,0,0,139,3
APP-000923,791,1,623166,37.6,2,3,0,0,200,0
APP-000924,541,4,561187,26.1,1,1,1,1053,163,2
APP-000925,690,0,0,21.4,0,0,0,0,136,0
APP-000926,758,1,257081,17.2,1,1,0,0,146,2
APP-000927,696,1,221930,76.7,2,2,0,0,140,0
APP-000928,846,0,0,1.2,0,0,0,0,143,1
APP-000929,700,2,697864,30.8,0,0,0,0,180,2
APP-000930,689,1,303487,51.9,1,3,1,1429,80,0
APP-000931,606,4,950201,33.1,0,0,1,1792,184,0
APP-000932,699,1,305045,22.5,2,2,1,1081,196,1
APP-000933,752,1,104509,50.0,0,3,0,0,133,1
APP-000934,740,0,0,11.1,0,3,0,0,125,4
APP-000935,526,3,848535,29.0,0,1,0,0,80,0
APP-000936,738,1,147934,12.1,3,3,0,0,154,1
APP-000937,673,1,328063,54.1,0,0,0,0,126,1
APP-000938,740,1,872765,42.7,0,0,0,0,118,1
APP-000939,568,2,397498,63.7,0,1,1,1161,166,1
APP-000940,701,0,0,25.4,0,0,0,0,131,2
APP-000941,752,2,264314,66.9,2,3,0,0,184,0
APP-000942,738,1,88136,31.4,1,3,0,0,142,2
APP-000943,703,0,0,18.2,0,0,0,0,130,1
APP-000944,744,2,971202,63.4,3,3,0,0,184,1
APP-000945,737,1,733587,29.2,0,1,0,0,156,1
APP-000946,728,0,0,25.0,2,3,0,0,151,2
APP-000947,711,1,998032,36.5,0,0,0,0,197,1
APP-000948,618,2,227926,73.2,1,1,1,338,90,1
APP-000949,585,2,246792,35.0,2,5,0,0,145,1
APP-000950,703,4,718647,10.9,0,0,0,0,125,1
APP-000951,751,2,257670,26.8,1,4,0,0,174,1
APP-000952,804,1,547532,71.8,0,0,0,0,132,2
APP-000953,637,4,737005,41.2,0,0,1,583,174,1
APP-000954,828,4,788877,39.7,2,2,0,0,120,0
APP-000955,674,0,0,29.7,2,2,0,0,144,2
APP-000956,688,1,186036,22.3,1,2,1,215,94,0
APP-000957,748,2,1546075,44.4,3,3,0,0,88,0
